,SPA,WAC,corpus,modelname,numTest,numTrain,testRole,trainRole
0,19.304599782687433,30.616964203126447,Spanish_Marrero_Utterance.csv,AdjPromLearner,5522,7670,Target_Child,Adult
0,14.001522604830628,30.354865627851215,Clinical_Levy_Aviad_Utterance.csv,ChanceLearner,2070,18496,Adult,Adult
0,41.44927536231884,67.37383054420873,Clinical_Levy_Aviad_Utterance.csv,BigramLearner,2070,18496,Adult,Adult
0,43.91304347826087,72.64461720911846,Clinical_Levy_Aviad_Utterance.csv,TrigramLearner,2070,18496,Adult,Adult
0,55.02415458937198,77.17749374094083,Clinical_Levy_Aviad_Utterance.csv,AdjLearner,2070,18496,Adult,Adult
0,55.265700483091784,69.6402688101199,Clinical_Levy_Aviad_Utterance.csv,ProminenceLearner,2070,18496,Adult,Adult
0,64.39613526570048,79.8655949400448,Clinical_Levy_Aviad_Utterance.csv,AdjPromLearner,2070,18496,Adult,Adult
0,32.39452572219995,41.512564819341854,Clinical_Levy_Aviad_Utterance.csv,ChanceLearner,7226,20566,Target_Child,Adult
0,40.298920564627736,45.681009382077,Clinical_Levy_Aviad_Utterance.csv,BigramLearner,7226,20566,Target_Child,Adult
0,37.53113755881539,39.113555483662246,Clinical_Levy_Aviad_Utterance.csv,TrigramLearner,7226,20566,Target_Child,Adult
0,41.54442291724329,47.86476868327402,Clinical_Levy_Aviad_Utterance.csv,AdjLearner,7226,20566,Target_Child,Adult
0,31.331303625795737,42.704626334519574,Clinical_Levy_Aviad_Utterance.csv,ProminenceLearner,7226,20566,Target_Child,Adult
0,47.2183780791586,52.280815270139115,Clinical_Levy_Aviad_Utterance.csv,AdjPromLearner,7226,20566,Target_Child,Adult
0,15.333670932841592,28.998594109239942,Eng-UK_Wells_Jonathan_Utterance.csv,ChanceLearner,322,2848,Adult,Adult
0,44.72049689440994,72.96650717703349,Eng-UK_Wells_Jonathan_Utterance.csv,BigramLearner,322,2848,Adult,Adult
0,50.0,79.02711323763955,Eng-UK_Wells_Jonathan_Utterance.csv,TrigramLearner,322,2848,Adult,Adult
0,62.422360248447205,81.81818181818181,Eng-UK_Wells_Jonathan_Utterance.csv,AdjLearner,322,2848,Adult,Adult
0,62.422360248447205,74.56140350877193,Eng-UK_Wells_Jonathan_Utterance.csv,ProminenceLearner,322,2848,Adult,Adult
0,71.73913043478261,85.8054226475279,Eng-UK_Wells_Jonathan_Utterance.csv,AdjPromLearner,322,2848,Adult,Adult
0,16.524676926756136,32.13696287902121,Eng-UK_Wells_Jonathan_Utterance.csv,ChanceLearner,2802,3170,Target_Child,Adult
0,22.840827980014275,41.09861019192588,Eng-UK_Wells_Jonathan_Utterance.csv,BigramLearner,2802,3170,Target_Child,Adult
0,18.77230549607423,26.913743657621882,Eng-UK_Wells_Jonathan_Utterance.csv,TrigramLearner,2802,3170,Target_Child,Adult
0,26.19557458957887,44.69446282814913,Eng-UK_Wells_Jonathan_Utterance.csv,AdjLearner,2802,3170,Target_Child,Adult
0,17.416131334760884,38.95874696668873,Eng-UK_Wells_Jonathan_Utterance.csv,ProminenceLearner,2802,3170,Target_Child,Adult
0,30.121341898643827,47.1872931833223,Eng-UK_Wells_Jonathan_Utterance.csv,AdjPromLearner,2802,3170,Target_Child,Adult
0,11.134081004971662,28.13928006651444,Dutch_DeHouwer_Katrien_Utterance.csv,ChanceLearner,517,4925,Adult,Adult
0,27.852998065764023,61.73491853808895,Dutch_DeHouwer_Katrien_Utterance.csv,BigramLearner,517,4925,Adult,Adult
0,36.36363636363637,74.19638925583443,Dutch_DeHouwer_Katrien_Utterance.csv,TrigramLearner,517,4925,Adult,Adult
0,44.48742746615087,74.06428885953325,Dutch_DeHouwer_Katrien_Utterance.csv,AdjLearner,517,4925,Adult,Adult
0,46.03481624758221,69.61690885072655,Dutch_DeHouwer_Katrien_Utterance.csv,ProminenceLearner,517,4925,Adult,Adult
0,56.2862669245648,78.99603698811096,Dutch_DeHouwer_Katrien_Utterance.csv,AdjPromLearner,517,4925,Adult,Adult
0,15.618510021421457,31.673954675970666,Dutch_DeHouwer_Katrien_Utterance.csv,ChanceLearner,1854,5442,Target_Child,Adult
0,21.035598705501616,41.09939277724513,Dutch_DeHouwer_Katrien_Utterance.csv,BigramLearner,1854,5442,Target_Child,Adult
0,18.66235167206041,26.39821029082774,Dutch_DeHouwer_Katrien_Utterance.csv,TrigramLearner,1854,5442,Target_Child,Adult
0,28.586839266450916,48.19431128155961,Dutch_DeHouwer_Katrien_Utterance.csv,AdjLearner,1854,5442,Target_Child,Adult
0,18.66235167206041,42.633429210610416,Dutch_DeHouwer_Katrien_Utterance.csv,ProminenceLearner,1854,5442,Target_Child,Adult
0,28.910463861920174,48.22627037392138,Dutch_DeHouwer_Katrien_Utterance.csv,AdjPromLearner,1854,5442,Target_Child,Adult
0,12.43941256606421,28.534892436174452,Clinical-MOR_UCSD_Utterance.csv,ChanceLearner,1255,11245,Adult,Adult
0,45.97609561752988,75.24417731029301,Clinical-MOR_UCSD_Utterance.csv,BigramLearner,1255,11245,Adult,Adult
0,49.40239043824701,80.65364387678437,Clinical-MOR_UCSD_Utterance.csv,TrigramLearner,1255,11245,Adult,Adult
0,61.51394422310757,84.22238918106687,Clinical-MOR_UCSD_Utterance.csv,AdjLearner,1255,11245,Adult,Adult
0,55.1394422310757,75.95792637114951,Clinical-MOR_UCSD_Utterance.csv,ProminenceLearner,1255,11245,Adult,Adult
0,67.01195219123505,85.98797896318557,Clinical-MOR_UCSD_Utterance.csv,AdjPromLearner,1255,11245,Adult,Adult
0,14.736453749695618,27.233601129361805,Clinical-MOR_UCSD_Utterance.csv,ChanceLearner,8902,12500,Target_Child,Adult
0,23.92720736913053,35.32716113596172,Clinical-MOR_UCSD_Utterance.csv,BigramLearner,8902,12500,Target_Child,Adult
0,20.489777578072342,19.2499739935504,Clinical-MOR_UCSD_Utterance.csv,TrigramLearner,8902,12500,Target_Child,Adult
0,25.27521905189845,37.56891709143868,Clinical-MOR_UCSD_Utterance.csv,AdjLearner,8902,12500,Target_Child,Adult
0,19.41136823185801,34.957869551648805,Clinical-MOR_UCSD_Utterance.csv,ProminenceLearner,8902,12500,Target_Child,Adult
0,26.825432487081553,38.598772495578906,Clinical-MOR_UCSD_Utterance.csv,AdjPromLearner,8902,12500,Target_Child,Adult
0,12.032847557706647,29.75073350592512,Biling_YipMatthews_Utterance.csv,ChanceLearner,44039,396224,Adult,Adult
0,27.95022593610209,56.73334182698433,Biling_YipMatthews_Utterance.csv,BigramLearner,44039,396224,Adult,Adult
0,30.924862054088422,66.5371384889795,Biling_YipMatthews_Utterance.csv,TrigramLearner,44039,396224,Adult,Adult
0,45.0328118258816,72.0404452217422,Biling_YipMatthews_Utterance.csv,AdjLearner,44039,396224,Adult,Adult
0,48.41390585617294,67.13420354648537,Biling_YipMatthews_Utterance.csv,ProminenceLearner,44039,396224,Adult,Adult
0,56.642975544403825,76.88240540196203,Biling_YipMatthews_Utterance.csv,AdjPromLearner,44039,396224,Adult,Adult
0,22.23284572691674,33.777336847071524,Biling_YipMatthews_Utterance.csv,ChanceLearner,140469,440263,Target_Child,Adult
0,37.504360392684504,52.09560195745034,Biling_YipMatthews_Utterance.csv,BigramLearner,140469,440263,Target_Child,Adult
0,36.97968946885078,45.727408451872435,Biling_YipMatthews_Utterance.csv,TrigramLearner,140469,440263,Target_Child,Adult
0,49.68000056952068,61.691566789698506,Biling_YipMatthews_Utterance.csv,AdjLearner,140469,440263,Target_Child,Adult
0,52.33396692508667,61.71904159581968,Biling_YipMatthews_Utterance.csv,ProminenceLearner,140469,440263,Target_Child,Adult
0,59.313442823683516,67.64038070750217,Biling_YipMatthews_Utterance.csv,AdjPromLearner,140469,440263,Target_Child,Adult
0,14.118231165165863,30.445516438823642,Clinical-MOR_Nicholas_Utterance.csv,ChanceLearner,4442,39674,Adult,Adult
0,36.60513282305268,62.94146702889602,Clinical-MOR_Nicholas_Utterance.csv,BigramLearner,4442,39674,Adult,Adult
0,34.939216569113015,54.79748085947148,Clinical-MOR_Nicholas_Utterance.csv,TrigramLearner,4442,39674,Adult,Adult
0,51.80099054479964,72.15361817732773,Clinical-MOR_Nicholas_Utterance.csv,AdjLearner,4442,39674,Adult,Adult
0,46.915803692030615,64.62706841195357,Clinical-MOR_Nicholas_Utterance.csv,ProminenceLearner,4442,39674,Adult,Adult
0,56.4835659612787,73.01802914299827,Clinical-MOR_Nicholas_Utterance.csv,AdjPromLearner,4442,39674,Adult,Adult
0,18.792834182173706,33.06621299571742,Clinical-MOR_Nicholas_Utterance.csv,ChanceLearner,12517,44116,Target_Child,Adult
0,38.80322761044979,59.208523592085236,Clinical-MOR_Nicholas_Utterance.csv,BigramLearner,12517,44116,Target_Child,Adult
0,35.264040904370056,48.30302544794254,Clinical-MOR_Nicholas_Utterance.csv,TrigramLearner,12517,44116,Target_Child,Adult
0,48.861548294319725,66.47707548933217,Clinical-MOR_Nicholas_Utterance.csv,AdjLearner,12517,44116,Target_Child,Adult
0,45.03475273627866,62.98165505086918,Clinical-MOR_Nicholas_Utterance.csv,ProminenceLearner,12517,44116,Target_Child,Adult
0,55.08508428537189,69.91374936580416,Clinical-MOR_Nicholas_Utterance.csv,AdjPromLearner,12517,44116,Target_Child,Adult
0,10.173926732991214,27.153129995437894,Clinical_Oviedo_Utterance.csv,ChanceLearner,268,2539,Adult,Adult
0,21.64179104477612,45.79365079365079,Clinical_Oviedo_Utterance.csv,BigramLearner,268,2539,Adult,Adult
0,17.16417910447761,29.603174603174605,Clinical_Oviedo_Utterance.csv,TrigramLearner,268,2539,Adult,Adult
0,26.492537313432837,50.55555555555556,Clinical_Oviedo_Utterance.csv,AdjLearner,268,2539,Adult,Adult
0,19.402985074626866,42.77777777777778,Clinical_Oviedo_Utterance.csv,ProminenceLearner,268,2539,Adult,Adult
0,25.37313432835821,51.507936507936506,Clinical_Oviedo_Utterance.csv,AdjPromLearner,268,2539,Adult,Adult
0,18.690603963553777,29.240556038252244,Clinical_Oviedo_Utterance.csv,ChanceLearner,1689,2807,Target_Child,Adult
0,25.22202486678508,27.320261437908496,Clinical_Oviedo_Utterance.csv,BigramLearner,1689,2807,Target_Child,Adult
0,22.26169330965068,16.61764705882353,Clinical_Oviedo_Utterance.csv,TrigramLearner,1689,2807,Target_Child,Adult
0,26.642984014209592,29.18300653594771,Clinical_Oviedo_Utterance.csv,AdjLearner,1689,2807,Target_Child,Adult
0,12.847838957963292,25.22875816993464,Clinical_Oviedo_Utterance.csv,ProminenceLearner,1689,2807,Target_Child,Adult
0,16.281823564239193,26.094771241830067,Clinical_Oviedo_Utterance.csv,AdjPromLearner,1689,2807,Target_Child,Adult
0,10.733979497818074,26.653203384995162,German_Wagner_Utterance.csv,ChanceLearner,2652,23597,Adult,Adult
0,19.4947209653092,42.325837395816954,German_Wagner_Utterance.csv,BigramLearner,2652,23597,Adult,Adult
0,17.15686274509804,27.724484981915396,German_Wagner_Utterance.csv,TrigramLearner,2652,23597,Adult,Adult
0,24.057315233785822,48.13649944959899,German_Wagner_Utterance.csv,AdjLearner,2652,23597,Adult,Adult
0,17.873303167420815,41.437332913980185,German_Wagner_Utterance.csv,ProminenceLearner,2652,23597,Adult,Adult
0,25.829562594268477,46.53247365938041,German_Wagner_Utterance.csv,AdjPromLearner,2652,23597,Adult,Adult
0,13.321589139041611,24.413286788132325,German_Wagner_Utterance.csv,ChanceLearner,24318,26249,Target_Child,Adult
0,18.599391397318858,33.9277334584702,German_Wagner_Utterance.csv,BigramLearner,24318,26249,Target_Child,Adult
0,17.003865449461305,20.350913472627635,German_Wagner_Utterance.csv,TrigramLearner,24318,26249,Target_Child,Adult
0,21.950818323875318,38.283132769687185,German_Wagner_Utterance.csv,AdjLearner,24318,26249,Target_Child,Adult
0,15.075252899087095,31.559942415830875,German_Wagner_Utterance.csv,ProminenceLearner,24318,26249,Target_Child,Adult
0,21.946706143597336,35.83898702765472,German_Wagner_Utterance.csv,AdjPromLearner,24318,26249,Target_Child,Adult
0,12.581230234476562,30.42180686409673,Clinical-MOR_Ambrose_NH_Utterance.csv,ChanceLearner,2783,25457,Adult,Adult
0,33.05785123966942,62.78935741043127,Clinical-MOR_Ambrose_NH_Utterance.csv,BigramLearner,2783,25457,Adult,Adult
0,30.506647502694932,52.60781865334742,Clinical-MOR_Ambrose_NH_Utterance.csv,TrigramLearner,2783,25457,Adult,Adult
0,48.00574919151994,71.47248102968014,Clinical-MOR_Ambrose_NH_Utterance.csv,AdjLearner,2783,25457,Adult,Adult
0,40.63959755659361,63.53856497934876,Clinical-MOR_Ambrose_NH_Utterance.csv,ProminenceLearner,2783,25457,Adult,Adult
0,51.706791232482935,72.70194986072423,Clinical-MOR_Ambrose_NH_Utterance.csv,AdjPromLearner,2783,25457,Adult,Adult
0,22.50596194493396,34.88572632648631,Clinical-MOR_Ambrose_NH_Utterance.csv,ChanceLearner,4554,28240,Target_Child,Adult
0,42.028985507246375,59.197239986536516,Clinical-MOR_Ambrose_NH_Utterance.csv,BigramLearner,4554,28240,Target_Child,Adult
0,37.08827404479578,46.28071356445641,Clinical-MOR_Ambrose_NH_Utterance.csv,TrigramLearner,4554,28240,Target_Child,Adult
0,45.059288537549406,62.798720969370585,Clinical-MOR_Ambrose_NH_Utterance.csv,AdjLearner,4554,28240,Target_Child,Adult
0,40.05270092226614,59.21406933692359,Clinical-MOR_Ambrose_NH_Utterance.csv,ProminenceLearner,4554,28240,Target_Child,Adult
0,52.12999560825648,67.70447660720296,Clinical-MOR_Ambrose_NH_Utterance.csv,AdjPromLearner,4554,28240,Target_Child,Adult
0,10.751892150690328,25.31430008956325,Eng-UK_Belfast_Conor_Utterance.csv,ChanceLearner,2236,20142,Adult,Adult
0,30.590339892665472,58.41712898751734,Eng-UK_Belfast_Conor_Utterance.csv,BigramLearner,2236,20142,Adult,Adult
0,32.11091234347048,61.97122052704577,Eng-UK_Belfast_Conor_Utterance.csv,TrigramLearner,2236,20142,Adult,Adult
0,43.24686940966011,69.5128294036061,Eng-UK_Belfast_Conor_Utterance.csv,AdjLearner,2236,20142,Adult,Adult
0,37.29874776386404,55.617198335644936,Eng-UK_Belfast_Conor_Utterance.csv,ProminenceLearner,2236,20142,Adult,Adult
0,46.33273703041145,67.51040221914009,Eng-UK_Belfast_Conor_Utterance.csv,AdjPromLearner,2236,20142,Adult,Adult
0,14.319812281550824,30.598922707735124,Eng-UK_Belfast_Conor_Utterance.csv,ChanceLearner,3873,22378,Target_Child,Adult
0,28.918151303898785,51.81136120042873,Eng-UK_Belfast_Conor_Utterance.csv,BigramLearner,3873,22378,Target_Child,Adult
0,24.373870384714692,36.32725973561986,Eng-UK_Belfast_Conor_Utterance.csv,TrigramLearner,3873,22378,Target_Child,Adult
0,35.47637490317583,56.40585923544123,Eng-UK_Belfast_Conor_Utterance.csv,AdjLearner,3873,22378,Target_Child,Adult
0,26.439452620707463,51.061093247588424,Eng-UK_Belfast_Conor_Utterance.csv,ProminenceLearner,3873,22378,Target_Child,Adult
0,35.52801445907565,56.920328688817435,Eng-UK_Belfast_Conor_Utterance.csv,AdjPromLearner,3873,22378,Target_Child,Adult
0,13.00785844857226,27.196180685823684,Spanish_FernAguado_Maite_Utterance.csv,ChanceLearner,362,3476,Adult,Adult
0,32.04419889502763,67.93275217932752,Spanish_FernAguado_Maite_Utterance.csv,BigramLearner,362,3476,Adult,Adult
0,34.530386740331494,76.58779576587796,Spanish_FernAguado_Maite_Utterance.csv,TrigramLearner,362,3476,Adult,Adult
0,49.171270718232044,77.33499377334994,Spanish_FernAguado_Maite_Utterance.csv,AdjLearner,362,3476,Adult,Adult
0,50.552486187845304,66.0024906600249,Spanish_FernAguado_Maite_Utterance.csv,ProminenceLearner,362,3476,Adult,Adult
0,56.629834254143645,80.51058530510585,Spanish_FernAguado_Maite_Utterance.csv,AdjPromLearner,362,3476,Adult,Adult
0,13.630993850099129,28.83914434716494,Spanish_FernAguado_Maite_Utterance.csv,ChanceLearner,3372,3838,Target_Child,Adult
0,19.63226571767497,37.07914943886592,Spanish_FernAguado_Maite_Utterance.csv,BigramLearner,3372,3838,Target_Child,Adult
0,16.19217081850534,19.639692852923805,Spanish_FernAguado_Maite_Utterance.csv,TrigramLearner,3372,3838,Target_Child,Adult
0,22.83511269276394,41.08092144122859,Spanish_FernAguado_Maite_Utterance.csv,AdjLearner,3372,3838,Target_Child,Adult
0,15.776986951364176,35.735380980507976,Spanish_FernAguado_Maite_Utterance.csv,ProminenceLearner,3372,3838,Target_Child,Adult
0,22.65717674970344,40.106320141760186,Spanish_FernAguado_Maite_Utterance.csv,AdjPromLearner,3372,3838,Target_Child,Adult
0,11.95400928695873,26.95474279086326,EastAsian_Thai_CRSLP_Utterance.csv,ChanceLearner,7162,63922,Adult,Adult
0,0.0,0.0,EastAsian_Thai_CRSLP_Utterance.csv,BigramLearner,7162,63922,Adult,Adult
0,0.0,0.0,EastAsian_Thai_CRSLP_Utterance.csv,TrigramLearner,7162,63922,Adult,Adult
0,0.0,0.0,EastAsian_Thai_CRSLP_Utterance.csv,AdjLearner,7162,63922,Adult,Adult
0,0.0,0.0,EastAsian_Thai_CRSLP_Utterance.csv,ProminenceLearner,7162,63922,Adult,Adult
0,0.0,0.0,EastAsian_Thai_CRSLP_Utterance.csv,AdjPromLearner,7162,63922,Adult,Adult
0,34.738845783119196,40.0176838545319,EastAsian_Thai_CRSLP_Utterance.csv,ChanceLearner,4762,71084,Target_Child,Adult
0,0.0,0.0,EastAsian_Thai_CRSLP_Utterance.csv,BigramLearner,4762,71084,Target_Child,Adult
0,0.0,0.0,EastAsian_Thai_CRSLP_Utterance.csv,TrigramLearner,4762,71084,Target_Child,Adult
0,0.0,0.0,EastAsian_Thai_CRSLP_Utterance.csv,AdjLearner,4762,71084,Target_Child,Adult
0,0.0,0.0,EastAsian_Thai_CRSLP_Utterance.csv,ProminenceLearner,4762,71084,Target_Child,Adult
0,0.0,0.0,EastAsian_Thai_CRSLP_Utterance.csv,AdjPromLearner,4762,71084,Target_Child,Adult
0,10.734860948017067,27.55955651304896,Eng-NA_Post_Lew_Utterance.csv,ChanceLearner,1593,14631,Adult,Adult
0,32.2661644695543,64.94644595910418,Eng-NA_Post_Lew_Utterance.csv,BigramLearner,1593,14631,Adult,Adult
0,36.22096672944131,73.0282375851996,Eng-NA_Post_Lew_Utterance.csv,TrigramLearner,1593,14631,Adult,Adult
0,49.717514124293785,76.13019891500905,Eng-NA_Post_Lew_Utterance.csv,AdjLearner,1593,14631,Adult,Adult
0,44.25612052730697,64.48741132285436,Eng-NA_Post_Lew_Utterance.csv,ProminenceLearner,1593,14631,Adult,Adult
0,56.55994978028876,78.49492279872027,Eng-NA_Post_Lew_Utterance.csv,AdjPromLearner,1593,14631,Adult,Adult
0,34.98984360854608,42.59006954737223,Eng-NA_Post_Lew_Utterance.csv,ChanceLearner,1578,16224,Target_Child,Adult
0,31.93916349809886,42.21867517956903,Eng-NA_Post_Lew_Utterance.csv,BigramLearner,1578,16224,Target_Child,Adult
0,29.53105196451204,35.19553072625698,Eng-NA_Post_Lew_Utterance.csv,TrigramLearner,1578,16224,Target_Child,Adult
0,42.965779467680605,50.359138068635275,Eng-NA_Post_Lew_Utterance.csv,AdjLearner,1578,16224,Target_Child,Adult
0,39.29024081115336,47.486033519553075,Eng-NA_Post_Lew_Utterance.csv,ProminenceLearner,1578,16224,Target_Child,Adult
0,51.07731305449936,56.82362330407023,Eng-NA_Post_Lew_Utterance.csv,AdjPromLearner,1578,16224,Target_Child,Adult
0,12.543507323534657,28.28776443549933,Spanish_FernAguado_Erik_Utterance.csv,ChanceLearner,245,2113,Adult,Adult
0,36.326530612244895,70.40229885057471,Spanish_FernAguado_Erik_Utterance.csv,BigramLearner,245,2113,Adult,Adult
0,39.59183673469388,79.3103448275862,Spanish_FernAguado_Erik_Utterance.csv,TrigramLearner,245,2113,Adult,Adult
0,45.30612244897959,78.83141762452107,Spanish_FernAguado_Erik_Utterance.csv,AdjLearner,245,2113,Adult,Adult
0,44.08163265306123,71.74329501915709,Spanish_FernAguado_Erik_Utterance.csv,ProminenceLearner,245,2113,Adult,Adult
0,55.10204081632653,83.14176245210729,Spanish_FernAguado_Erik_Utterance.csv,AdjPromLearner,245,2113,Adult,Adult
0,19.640055849149416,31.779013032795255,Spanish_FernAguado_Erik_Utterance.csv,ChanceLearner,2308,2358,Target_Child,Adult
0,27.03639514731369,34.648275862068964,Spanish_FernAguado_Erik_Utterance.csv,BigramLearner,2308,2358,Target_Child,Adult
0,23.83015597920277,20.275862068965516,Spanish_FernAguado_Erik_Utterance.csv,TrigramLearner,2308,2358,Target_Child,Adult
0,27.642980935875215,37.37931034482759,Spanish_FernAguado_Erik_Utterance.csv,AdjLearner,2308,2358,Target_Child,Adult
0,18.890814558058924,33.5448275862069,Spanish_FernAguado_Erik_Utterance.csv,ProminenceLearner,2308,2358,Target_Child,Adult
0,25.909878682842287,37.48965517241379,Spanish_FernAguado_Erik_Utterance.csv,AdjPromLearner,2308,2358,Target_Child,Adult
0,12.241798215632045,29.593468391578398,Clinical_BolKuiken_Normal_Utterance.csv,ChanceLearner,1021,9492,Adult,Adult
0,26.738491674828598,51.19760479041916,Clinical_BolKuiken_Normal_Utterance.csv,BigramLearner,1021,9492,Adult,Adult
0,25.56317335945152,41.666666666666664,Clinical_BolKuiken_Normal_Utterance.csv,TrigramLearner,1021,9492,Adult,Adult
0,40.35259549461313,58.507984031936125,Clinical_BolKuiken_Normal_Utterance.csv,AdjLearner,1021,9492,Adult,Adult
0,31.243878550440744,54.116766467065865,Clinical_BolKuiken_Normal_Utterance.csv,ProminenceLearner,1021,9492,Adult,Adult
0,41.234084231145935,60.87824351297405,Clinical_BolKuiken_Normal_Utterance.csv,AdjPromLearner,1021,9492,Adult,Adult
0,21.55190459288072,34.88971621784468,Clinical_BolKuiken_Normal_Utterance.csv,ChanceLearner,4100,10513,Target_Child,Adult
0,31.51219512195122,50.48829924451815,Clinical_BolKuiken_Normal_Utterance.csv,BigramLearner,4100,10513,Target_Child,Adult
0,29.317073170731707,39.30348258706468,Clinical_BolKuiken_Normal_Utterance.csv,TrigramLearner,4100,10513,Target_Child,Adult
0,38.5609756097561,55.10410908420859,Clinical_BolKuiken_Normal_Utterance.csv,AdjLearner,4100,10513,Target_Child,Adult
0,27.195121951219512,49.15238621706283,Clinical_BolKuiken_Normal_Utterance.csv,ProminenceLearner,4100,10513,Target_Child,Adult
0,38.4390243902439,55.472636815920396,Clinical_BolKuiken_Normal_Utterance.csv,AdjPromLearner,4100,10513,Target_Child,Adult
0,12.335865100804616,29.085535277682627,Clinical-MOR_Conti_Conti3_Utterance.csv,ChanceLearner,6355,57107,Adult,Adult
0,29.34697088906373,58.255282916634414,Clinical-MOR_Conti_Conti3_Utterance.csv,BigramLearner,6355,57107,Adult,Adult
0,27.883556254917387,47.94875764378048,Clinical-MOR_Conti_Conti3_Utterance.csv,TrigramLearner,6355,57107,Adult,Adult
0,40.26750590086546,67.17238176329437,Clinical-MOR_Conti_Conti3_Utterance.csv,AdjLearner,6355,57107,Adult,Adult
0,35.94020456333595,58.963542069819646,Clinical-MOR_Conti_Conti3_Utterance.csv,ProminenceLearner,6355,57107,Adult,Adult
0,45.36585365853659,68.26379750754703,Clinical-MOR_Conti_Conti3_Utterance.csv,AdjPromLearner,6355,57107,Adult,Adult
0,20.194124731513764,34.02032470137909,Clinical-MOR_Conti_Conti3_Utterance.csv,ChanceLearner,18448,63462,Target_Child,Adult
0,32.68647007805724,50.929677957228996,Clinical-MOR_Conti_Conti3_Utterance.csv,BigramLearner,18448,63462,Target_Child,Adult
0,29.434084995663486,38.73431956104465,Clinical-MOR_Conti_Conti3_Utterance.csv,TrigramLearner,18448,63462,Target_Child,Adult
0,38.6491760624458,56.304166585881305,Clinical-MOR_Conti_Conti3_Utterance.csv,AdjLearner,18448,63462,Target_Child,Adult
0,35.33174327840416,54.09387905461737,Clinical-MOR_Conti_Conti3_Utterance.csv,ProminenceLearner,18448,63462,Target_Child,Adult
0,44.66608846487424,60.286561839579655,Clinical-MOR_Conti_Conti3_Utterance.csv,AdjPromLearner,18448,63462,Target_Child,Adult
0,14.67440810081686,31.71357857016579,Japanese_Okayama_Utterance.csv,ChanceLearner,3314,29980,Adult,Adult
0,23.808086904043453,45.525707169542784,Japanese_Okayama_Utterance.csv,BigramLearner,3314,29980,Adult,Adult
0,21.665660832830415,31.01761252446184,Japanese_Okayama_Utterance.csv,TrigramLearner,3314,29980,Adult,Adult
0,32.86059143029571,54.999110478562535,Japanese_Okayama_Utterance.csv,AdjLearner,3314,29980,Adult,Adult
0,27.972238986119493,53.70040917986123,Japanese_Okayama_Utterance.csv,ProminenceLearner,3314,29980,Adult,Adult
0,45.47374773687387,64.95285536381427,Japanese_Okayama_Utterance.csv,AdjPromLearner,3314,29980,Adult,Adult
0,22.30459800906194,35.25192379330549,Japanese_Okayama_Utterance.csv,ChanceLearner,18708,33294,Target_Child,Adult
0,29.244173615565533,44.70222185098563,Japanese_Okayama_Utterance.csv,BigramLearner,18708,33294,Target_Child,Adult
0,27.084669660038486,33.10432676244571,Japanese_Okayama_Utterance.csv,TrigramLearner,18708,33294,Target_Child,Adult
0,37.43852897156297,52.78566655529569,Japanese_Okayama_Utterance.csv,AdjLearner,18708,33294,Target_Child,Adult
0,27.496258285225572,49.294186435015035,Japanese_Okayama_Utterance.csv,ProminenceLearner,18708,33294,Target_Child,Adult
0,48.3269189651486,62.32459071166054,Japanese_Okayama_Utterance.csv,AdjPromLearner,18708,33294,Target_Child,Adult
0,11.769680106284405,28.585970151259865,German_Miller_Simone_Utterance.csv,ChanceLearner,11938,108104,Adult,Adult
0,32.032166191991955,61.00370709929445,German_Miller_Simone_Utterance.csv,BigramLearner,11938,108104,Adult,Adult
0,38.57430055285643,72.3103599473831,German_Miller_Simone_Utterance.csv,TrigramLearner,11938,108104,Adult,Adult
0,46.73312112581672,73.00992545940129,German_Miller_Simone_Utterance.csv,AdjLearner,11938,108104,Adult,Adult
0,42.33539956441615,64.21254035954877,German_Miller_Simone_Utterance.csv,ProminenceLearner,11938,108104,Adult,Adult
0,53.79460546155135,76.04735520389046,German_Miller_Simone_Utterance.csv,AdjPromLearner,11938,108104,Adult,Adult
0,22.504529638224565,30.808937835951703,German_Miller_Simone_Utterance.csv,ChanceLearner,28858,120042,Target_Child,Adult
0,29.669415759927922,40.743189632372385,German_Miller_Simone_Utterance.csv,BigramLearner,28858,120042,Target_Child,Adult
0,27.88828054612239,30.673102353874636,German_Miller_Simone_Utterance.csv,TrigramLearner,28858,120042,Target_Child,Adult
0,35.789035969228635,46.537512122013574,German_Miller_Simone_Utterance.csv,AdjLearner,28858,120042,Target_Child,Adult
0,27.95065493104165,40.00705280789914,German_Miller_Simone_Utterance.csv,ProminenceLearner,28858,120042,Target_Child,Adult
0,38.152332108947256,46.62787622322137,German_Miller_Simone_Utterance.csv,AdjPromLearner,28858,120042,Target_Child,Adult
0,14.866297797814164,31.469182458412696,Eng-UK_Wells_Elspeth_Utterance.csv,ChanceLearner,234,2062,Adult,Adult
0,44.44444444444444,77.07558859975217,Eng-UK_Wells_Elspeth_Utterance.csv,BigramLearner,234,2062,Adult,Adult
0,48.29059829059829,79.42998760842627,Eng-UK_Wells_Elspeth_Utterance.csv,TrigramLearner,234,2062,Adult,Adult
0,67.94871794871794,86.12143742255266,Eng-UK_Wells_Elspeth_Utterance.csv,AdjLearner,234,2062,Adult,Adult
0,64.1025641025641,80.29739776951673,Eng-UK_Wells_Elspeth_Utterance.csv,ProminenceLearner,234,2062,Adult,Adult
0,75.21367521367522,88.84758364312268,Eng-UK_Wells_Elspeth_Utterance.csv,AdjPromLearner,234,2062,Adult,Adult
